15.99,39.63,1006.09,89.92,464.95
10.24,41.58,1021.17,94.34,465.86
18.73,46.48,1007.19,79.23,450.74
31.54,71.06,1008.4,71.77,431.87
22.63,58.49,1010.94,72.7,448.38
28.09,70.02,1010.84,51.29,437.83
23.19,45.61,1013.18,73.46,454.62
20.37,60.08,1017.44,76.33,454.47
24.56,58.82,1011.42,72.47,442.76
24.05,72.24,1011.32,88.94,437.81
31.53,70.36,1006.29,57.11,438.71
25.38,65.34,1012.87,62.49,447.41
27.5,65.34,1014.93,47.46,439.59
14.64,39.58,1011.46,71.9,467.8
35.03,68.27,1006.55,43.82,426.22
24.87,65.75,1006.45,65.75,435.6
21.28,70.32,1011.55,88.05,438.7
15.89,38.73,1001.45,74.37,465.76
17.74,49.69,1006.09,80.7,457.05
8.77,40.77,1011.54,89.58,480.56
21.39,51.3,1013.39,89.05,452.7
15.86,43.5,1021.22,75.38,459.42
23.48,51.43,1007.13,84.83,441.78
10.14,42.02,1003.19,96.51,472.17
16.18,50.88,1014.06,100.09,455.14
11.31,42.02,1001.18,94.86,471.26
28.32,77.95,1014.61,77.17,436.97
27.33,68.94,1007.04,61.83,431.96
23.66,67.17,1007.24,87.56,443.43
18.28,45,1022.47,43.03,471.42
26.85,73.77,1001.2,90.13,431.24
9.05,36.3,1027.44,74.85,479.43
16.41,41.48,1016.28,45.19,451.93
26.54,69.34,1009.5,87.18,435.51
9.44,40,1015.62,81.16,471.32
16.09,48.78,1015.78,91.12,454.23
15.4,40.69,1015.1,70.25,471.66
9.15,44.03,1012.45,81.67,474.26
22.95,70.98,1005.36,93.76,438.83
27.71,54.2,1012.72,47.25,440.74
28.52,70.72,1009.64,66.76,437.72
23.06,56.85,1012.5,64.03,440.03
28.43,69.59,1008.79,73.33,439.26
10.67,45,1022.99,85.91,481.83
6.81,37.49,1010.74,88.25,482.21
18.31,42.23,1012.88,79.32,464.45
18.13,39.72,1002.75,58.85,455.81
23.99,50.32,1008.41,67.4,444.23
18.87,60.07,1015.15,70.91,453.27
15.86,43.67,1011.11,82.24,465.46
20.55,46.21,1013.21,73.18,448.66
26.63,74.16,1009.72,83.26,436.03
13.74,45.08,1024.97,84.79,466.79
32.39,79.74,1006.92,58.58,430.12
23.64,63.31,1014.5,61.83,440.7
17.54,58.49,1012.35,91.56,453.02
15.34,41.96,1012.08,100.12,468.33
8.6,40.77,1011.8,89.45,480.82
4.61,40.27,1012.32,77.28,492.85
30.44,68.84,1010.97,55.34,438.31
13.44,41.14,1026.41,77.26,461.44
27.88,68.94,1007.68,75.68,435.04
7.28,38.56,1018.96,67.98,485.57
19.09,66.51,1015.11,76.38,458.41
15.24,37.87,1020.52,84.49,463.09
28.15,71.94,1006.73,68.21,427.69
26.94,62.91,1011.68,41.3,449.1
22.1,74.87,1009.4,85.78,442.83
9.37,44.77,1020.61,87.31,474.41
6.77,40.78,1024.86,96.58,478.24
31.12,69.13,1009.61,56.54,429.41
20.03,62.26,1012.15,82.54,447.4
28.5,79.74,1006.75,87.09,433.08
24.35,59.21,1018.21,54.46,444.35
21.34,59.8,1016.92,77.06,450.74
4.96,39.4,1003.58,92.22,486.09
26.68,68.08,1011.41,67.33,433.04
17.55,45.87,1008.07,80.98,454.29
18.26,61.27,1019.1,74.74,428.67
20.46,51.43,1010.06,83.79,456.7
16.42,40.56,1020.36,50.62,472.17
26.57,73.21,1002.31,92.51,431.68
26.16,52.36,1013.62,58.52,453.08
15.58,40.66,1016.34,87.42,460.61
17.92,44.2,1018.97,53.8,455.37
10.72,39.35,1015.35,86.43,480.18
12.74,41.38,1021.92,56.67,475.63
10.29,41.74,1019.9,80.51,480.62
25.07,60.27,1018.13,70.33,439.52
9.04,44.68,1023.14,90.73,479.53
7.53,41.74,1022.45,90.85,487.25
27.69,69.98,1008.52,60.93,433.47
29.45,75.6,1018.12,50.68,437.31
8.99,41.26,1020.52,91.96,476.09
20.34,46.63,1013.16,79.08,453.62
26.65,73.18,1012.27,83.12,437.7
14.54,41.16,1000,81.34,463.9
27.09,59.15,1013.02,55.18,438.9
12.99,41.93,1020.25,74.64,472.95
23.55,65.12,1016.23,66.65,446.44
16.85,39.64,1008.82,80.81,464.2
28.39,51.43,1011.74,47.54,449.63
13.74,41.16,1010.74,87.69,473.19
16.52,53.16,1014.68,76.82,457.81
32.07,71.29,1008.43,44.95,426.96
32.37,68.67,1005.45,47.98,430.35
18.55,52.84,1004.45,86.82,450.23
27.46,68.08,1013.06,46.49,433.72
8.42,40.64,1022.35,96.38,476.29
19.58,50.12,1009.82,100.1,449.44
22.1,71.29,1008.2,75.38,442.35
26.08,57.32,1012.2,47.06,441.32
8.24,39.61,1017.99,78.42,477.9
24.02,64.63,1020.49,55.17,449.66
23.05,62.52,1016.5,65.65,449.98
28.92,72.43,1007.03,66.14,431.5
23.37,63.77,1013.42,76.44,443.86
30.01,69.13,1010.11,62.42,425.75
12.65,44.03,1007.13,85.23,466.01
26.21,70.32,1007,78.29,430.4
20.37,44.58,1016.77,66.22,463.2
28.46,73.67,1005.67,71.21,429.15
14.84,44.63,1019.28,57.37,466
20.85,59.21,1012.9,75.97,444.44
6.49,36.3,1016.52,69.1,483.43
27.73,67.69,1007.47,59.42,431.72
23.41,54.42,1012.86,70.12,454.68
26.12,63.31,1013.97,51.6,439.77
30.35,77.17,1009.55,63.62,432.75
25.91,67.07,1005.66,60.12,441.74
18.87,43.43,1009.16,69.5,454.58
24.8,61.02,1009.86,71.75,438.96
24.14,60.07,1016.56,58.08,440.17
23.79,50.16,1005.32,75.82,435.49
26.44,59.15,1013.35,60.71,439.65
27.44,59.74,1010.99,56.42,452
13.89,35.71,1016.4,65.49,468.54
22.12,60.37,1008.75,92.13,439.18
23.95,66.48,1003.55,73.68,431.87
28.37,75.6,1017.48,55.19,439.25
18.11,58.95,1016.61,89.17,454.29
28.18,64.84,1009.22,56.04,443.65
13.2,45.01,1013.96,78.78,466.71
18.41,62.1,1020.4,78.1,457.14
18.19,44.06,1017.24,78.73,456.13
13.76,45.08,1023.77,80.48,469.74
32.2,72.29,1008.61,69.94,432.52
27.01,52.3,1007.78,60.38,439.51
7.46,41.26,1009.63,96.51,482.83
12.2,39.72,1018.07,54.83,471.33
24.86,44.05,1005.69,66.65,447.2
15.23,44.9,1007.75,81.34,456.07
16.81,45.87,1008.7,98,455.96
18.14,43.56,1012.83,47.1,461.71
18.32,42.18,1002.27,95.99,458.46
29.04,70.72,1009.55,66.58,437.95
26.38,44.89,1009.14,51.79,442.13
16.85,41.35,1006.14,79.21,463.37
27.06,61.41,1011.99,45.23,452.85
11.21,40.75,1016.45,86.14,479.2
25.21,60.37,1006.01,73.14,436.23
21.08,44.05,1008.13,72.52,449.6
8.16,39.64,1011.21,85.56,481.78
11.71,41.44,1015.37,79.95,474.22
17.75,55.5,1020.15,81.26,459.43
24.27,61.47,1007.84,80.85,448.66
9.26,39.61,1021.18,84.58,480.38
26.81,56.57,1013.68,61.6,442.94
16.76,43.77,1012.25,77.95,457
20.71,45.61,1013.64,82.39,457.4
7.68,39.96,1023.73,87.48,477.84
28.35,70.32,1009.22,47.13,427.21
26.24,49.82,1014.9,55.58,452.41
32.45,66.44,1011.21,50.18,429.99
10.59,25.36,1009.59,100.16,470.96
6.69,40.64,1020.54,92.83,483.01
24.43,72.43,1008.03,85.56,434.71
23.25,63.78,1016.01,72.01,448.82
10.57,36.71,1022.62,80.49,473.88
23.84,49.21,1013.35,45.4,446.54
21.96,51.43,1007.28,89.96,442.87
21.45,66.05,1014.81,73.73,453.38
12.31,40.64,1020.71,94.6,475.65
29.13,47.93,1002.5,49.1,435.61
27.18,62.66,1009.89,52.83,442.16
22.86,60.08,1017.2,67.11,452.34
9.8,41.82,1032.98,67.55,473.72
30.33,68.67,1006,54.99,435.53
29.08,70.83,1007.98,51.95,430.91
9.77,41.44,1017.69,78.26,481.74
12.8,39.16,1015.94,89.83,472.47
26.53,54.2,1012.9,66.73,439.96
19.31,60.07,1014.86,69.37,453.47
20.38,62.52,1017.85,75.56,456.56
14.31,40.78,1024.3,76.41,463.54
14.3,54.3,1015.16,75.29,464.9
16.57,53.82,1015.17,63.69,462.52
32.15,72.29,1010.13,50.19,435.71
29.98,47.93,1002.46,42.73,438.79
19.66,42.18,1001.51,95.75,454.46
20.36,65.27,1011.73,70.8,445.67
10.07,44.68,1023.44,90.95,477.52
25.72,74.67,1016.64,75.93,434.83
18.68,52.84,1004.65,88.27,450.19
28.45,52.84,1006.18,43.16,439.86
7.16,38.56,1019.17,70.1,486.12
10.31,39.82,1012.87,88.71,480.61
23.63,65.59,1013.1,76.95,440.56
15.34,40.73,1018.03,86.19,458.55
28.97,73.5,1010.47,48.24,435.22
27.37,65.06,1013.09,50.92,440.5
26.72,56.9,1007.12,58.54,435.16
23.36,72.24,1010.99,94.41,434.15
8.61,41.04,1024.81,95.6,473.62
21.47,60.93,1006.46,87.83,442.75
22.3,44.57,1008.48,67.58,449.74
20.13,43.43,1009.75,66.16,453.47
24.1,68.61,1010.97,74.87,443.75
26.31,44.57,1007.51,52.6,452.73
13.4,41.58,1020.5,71.17,461.54
16.82,45,1022.05,37.28,468.22
26.13,47.93,1002.81,66.19,441.28
27.71,69.51,1009.65,58.38,435.04
6.57,42.07,1004.48,74.82,483.86
18.6,56.85,1012.34,80.24,450.26
18.56,42.28,1007.75,60.89,462.05
10.62,39.64,1010.65,62.15,477.07
32.55,70.94,1006.75,43.15,432.07
25.24,68.67,1006.76,76.95,442.29
9.18,42.44,1014.52,98.04,480.49
6.92,43.13,1018.26,89.23,486.36
22.7,48.14,1014.06,60.09,448.96
11.67,40.23,1017.65,82.48,475.07
27.39,67.07,1006.17,58.2,441.45
19.58,52.9,1017.46,64.64,458.28
26.16,59.87,1013.24,71.92,446.73
3.99,39.64,1011.53,83.58,492.06
17.03,43.99,1021.5,82.32,460.25
6.04,41.14,1027.92,87.12,481.37
19.19,63.31,1016.88,66.58,453.16
27.06,72.58,1009.24,90.31,429.18
21.47,50.12,1009.19,93.68,448.11
13.08,43.14,1019.39,99.74,467.06
8.99,39.04,1021.99,75.98,483.35
5.71,45.87,1012.04,93.42,482.49
28.28,61.86,1012.07,64.49,439.65
15.27,56.89,1013.28,86.92,456.72
20.85,56.89,1013.15,68.22,450.07
10.17,41.17,1018.58,87.72,478.04
18.88,43.69,1016.77,46.88,464.63
23.22,69.04,1009.65,89.05,448.6
22.62,51.3,1012.36,81.02,448.27
26.69,70.36,1006.82,68.29,435.04
25.5,63.56,1013.85,64.69,442.28
29.44,65.51,1014.82,56.49,445.67
19.62,62.96,1020.76,76.53,456.02
4.47,35.19,1018.78,92.68,487.43
11.41,41.54,1019.94,66.49,477.89
8.3,43.13,1020.02,83.11,484.07
30.3,73.67,1005.57,58.74,431.57
17.67,45.09,1014.26,51.92,457.67
32.21,71.85,1008.25,58.09,429.15
9.59,40.11,1026.05,74.27,470.71
18.18,67.71,1004.5,87.26,449.24
11.49,44.2,1018.79,91.14,475.51
13.32,38.73,1005.37,88.48,472.33
10.32,41.46,1017.98,87.66,479.61
30.34,71.25,1000.94,67.29,431.18
19.7,54.42,1011.83,89.86,450.48
29.33,64.84,1010.76,53.32,443.15
26.55,69.45,1013.92,52.22,434.55
28.86,73.18,1012.46,68.8,427.01
12.7,39.72,1017.89,62.97,467.77
7.94,40.56,1023.25,80.84,488.01
26.38,59.92,1009.99,71.91,444.85
4.65,35.19,1018.23,94.78,489.36
16.09,65.46,1013.84,85.52,454.88
27.77,63.87,1017.97,38.77,444.06
31.46,71.29,1008.57,41.79,430.8
22.1,68.12,1012.71,79.77,440.08
19.39,68.61,1011.09,96.51,446.47
22.89,48.98,1014.55,48.21,448.56
19.21,58.49,1011.7,91.29,452.82
26.9,59.14,1016.18,70.88,436.16
28.53,49.3,1003.83,59.69,438.17
13.63,43.22,1012.71,72.85,464.62
23.07,69.23,1011.78,76.06,437.08
25.2,57.5,1015.19,59.62,446.26
17.3,42.24,1017.07,64.52,469.21
24.48,64.45,1014.69,51.43,452.82
13.22,44.92,1023.84,87.99,471.43
17.3,47.45,1010.29,87.13,448.79
18.87,67.71,1004,87.35,444.77
28.53,76.86,999.08,75.77,431.64
31.81,69.88,1007.94,55.91,432.6
18.63,61.27,1019.69,73.67,454.03
24.43,61.25,1011.66,85.24,436.05
9.58,38.08,1019.49,67.54,478.5
29.06,64.96,1000.88,62.07,430.24
6.67,36.08,1022.31,83.51,486.52
15.52,43.7,1015.8,76.27,466.38
24.19,46.21,1010.79,62.04,440.87
23.63,58.62,1016.45,69.97,445.51
16.62,54.3,1017.99,63.76,459.59
10.33,41.44,1015.24,86.72,478.79
8.51,34.69,1026.96,75.34,481.83
26.19,65.61,1014.51,54.52,443.73
25.93,60.29,1017.62,50.03,444.04
27.45,64.34,1007.12,65.87,440
12.16,45,1021.51,50.52,482.99
18.97,44.85,1014.86,46.31,466.17
24.82,66.48,1006.4,70.21,433.62
9.19,41.01,1022.14,98.98,468.37
22.92,61.9,1013.27,78.32,446.08
26.75,60.96,1012.05,56.77,447.93
15.68,39.16,1006.09,75.62,461.98
23.46,73.18,1012.07,88.14,438.62
27.39,69.14,1008.82,78.35,435.22
34.2,68.14,1002.7,56.09,427.05
7.71,40.71,1021.53,95.48,471.38
26.95,48.41,1008.53,62.94,436.54
16.77,49.39,1018.61,95.86,459.38
35.01,74.67,1016.1,26.3,428.48
18.36,51.43,1010.57,90.17,459.8
25.57,62.96,1019.92,58.34,444.81
5.8,45.87,1009.14,92.06,481.6
24.44,73.5,1011.49,87.39,437.73
12.24,40.66,1017.4,96.22,464.7
18.43,56.03,1020.41,60.55,465.17
25.69,62.26,1011.38,74.08,436.36
10.33,44.92,1025.34,85.67,476.99
9.47,41.4,1026.49,87.9,479.68
15.64,44.21,1020.17,83.28,462.42
16.17,41.79,1005.78,78.8,454.72
9.1,39.42,1025.28,68.78,471.85
6.59,39.37,1020.34,77.92,488.17
20.42,62.96,1020.34,84,452.08
23.38,58.82,1012.27,77.87,446.54
18.67,58.46,1016.73,87.7,447.16
11.29,41.5,1013.39,89.15,476.04
26.2,71.73,1009.99,74.99,434.08
13.11,41.58,1020.43,74.32,460.44
14.09,44.84,1023.65,94.29,466.12
23.38,54.42,1013.95,73.02,451.87
23.67,71.77,1004.76,86.13,434.47
31.7,70.36,1006.26,58.18,438.38
27.78,70.8,1009.81,79.57,431.44
21.11,58.49,1011.6,80.44,449.16
8.85,41.06,1020.99,86.05,486.4
23.67,68.67,1006.71,77.22,445.32
7.92,36.08,1021.01,81.84,482.98
12.31,44.03,1007.78,94.42,468.13
19.99,65.94,1012.28,75.42,447.22
16.68,53.16,1014.32,78.02,456.29
27.68,69.34,1008.28,70.9,436.37
29.46,71.94,1006.96,62.26,428.54
18.41,42.44,1012.66,65.93,463.2
14.94,42.77,1018.06,75.35,460.51
7.99,36.08,1020.08,83.2,481.35
16.82,47.45,1010.19,88.48,449.57
18.8,39.72,1001.24,63.8,459.36
29.14,75.23,1010.15,54.87,434.82
26.63,74.22,1007.44,78.5,434.25
10.39,40.96,1023.51,84.73,479
25.56,74.99,1005.41,85.75,433.63
18.48,50.16,1011.45,99.92,452.06
17.89,44.78,1010.03,53.78,457.74
25.89,48.41,1008.59,65.38,442.12
19.05,67.32,1013.2,83.14,447.47
19.92,48.98,1014.32,64.99,455.57
33.59,79.05,1007.79,63.55,436.51
27.25,50.05,1006.53,60.64,439.63
29.17,64.79,1016.43,61.05,441.2
32.74,68.31,1010.23,41.29,441.66
21.32,45.01,1012.23,59.94,452.75
10.28,39.61,1020.43,69.09,478.34
17.77,44.6,1016.97,54.25,460.13
6.61,36.24,1013.57,91.8,483.12
24.37,63.47,1012.77,75.22,445.6
24.01,60.84,1018.83,63.82,436.32
30.46,66.75,1017.81,54.48,432.45
6.8,39.37,1020.24,73.29,487.33
15.52,58.59,1014.12,91.22,457.74
20.23,69.45,1013,89.79,445.82
26.3,67.07,1006.26,63.79,433.72
23,66.05,1020.61,80.29,421.57
18.65,52.08,1005.48,99.94,449.55
23.7,62.91,1012.26,57.89,444.99
15.03,44.45,1020.94,65.57,460.06
11.26,39.35,1015.47,99.28,471.83
29.53,70.94,1007.22,70.68,432.43
21.4,68.28,1008.2,60.34,450.22
27.17,67.45,1015.67,49.03,429.87
16.32,50.88,1013.37,97.19,458.28
21.47,58.79,1017,76.97,446.33
20.54,59.39,1014.07,84.15,445.41
23.91,67.69,1008.28,66.71,439.84
26.95,70.79,1004.09,75.35,430.07
9.25,41.82,1033.25,74.73,478.48
25.06,64.63,1020.66,54.93,446.57
29.34,71.98,1005.19,75.19,428.24
23.35,59.92,1009.86,88.6,439.82
25.23,66.44,1011.37,51.3,438.28
27.15,73.9,1007.57,74.42,433.09
21.17,59.8,1016.06,77.73,455.66
9,39.18,1024.38,84.91,483.26
29.51,75.6,1017.92,50.61,431.18
13.9,41.17,1016.84,72.9,468.96
14.97,58.2,1019.52,81.13,458.68
31.9,73.42,1010.82,60.58,432.27
29.07,72.51,1009.24,58.38,439.8
18.02,49.78,1003.86,100.09,451.41
10.09,41.62,1015.21,96.56,463.86
27.34,71.64,1008.12,72.22,438.76
23.56,71.85,1009.67,74.78,439.48
16.17,46.97,1014.22,85.8,456.08
24.26,69.71,1008.98,81.58,438.6
24.78,68.94,1007.29,70.56,435.93
29.98,67.22,1014.22,52.69,445.3
21.97,58.12,1015.29,77.47,449.6
14.7,44.9,1021.87,83.9,468.69
8.68,43.14,1011.94,79.06,480.73
11.88,41.58,1016.56,90.18,465.47
12.99,40.55,1007.52,94.15,472.18
8.13,39.96,1026.07,95.84,477.12
15.78,41.16,1008.43,80.25,464.85
16.29,44.34,1019.49,59.36,468.8
22.99,62.96,1019.6,65.05,449.4
25.35,74.33,1015.29,77.84,435.66
28.84,75.6,1018.41,53.96,442.69
28.21,73.06,1008.26,86.29,430.46
10.48,41.93,1017.17,92.81,480.01
31.85,73.21,1000.98,72.2,435.94
19.67,59.39,1014.07,77.67,447.61
24.99,51.43,1006.95,79.63,441.45
7.57,39.61,1018.66,85.73,480.86
28.56,65.27,1013.28,49.95,437.45
19.74,45.38,1015.11,80.67,459.39
11.82,41.67,1012.94,84.51,476.73
20.09,61.27,1020.05,70.71,451.43
12.75,42.34,1018.17,94.67,465.44
16.73,65.94,1013.79,90.19,453.39
16.14,44.71,1014.83,39.41,468.88
24.62,68.31,1010.45,75.18,448.58
23.27,67.9,1006.17,71.01,447.25
18.06,56.65,1020.2,81.59,459.14
30.83,77.3,1001.7,57.85,435.87
18.3,37.2,1012.23,68.09,470.42
10.72,45,1023.22,86.95,480.62
5.78,45.87,1012.65,88.8,483.27
15.93,52.75,1024.57,58.71,457.92
30.7,74.22,1008.12,50.39,432.51
15,50.88,1014.04,100.12,459.37
31.16,64.96,1001.71,44.85,425.82
26.92,63.73,1010.29,68.6,440.35
28.33,68.27,1008.09,50.37,432.66
4.15,39.9,1007.62,95.69,489.8
28.59,68.08,1013.2,42.96,436.7
32.33,67.83,1008.11,57.48,427.84
9.38,44.77,1020.41,85.26,473.9
22.5,45.38,1014.11,65.08,458.19
23.87,60.27,1018.94,77.16,439.86
12.19,41.17,1019.43,65.47,475.64
28.62,70.94,1007.38,53,432.71
7.94,42.02,1006.22,90.97,480.53
19.48,58.79,1017.6,88.72,450.55
12.58,43.67,1012.86,94.01,472.65
10.9,41.46,1016.66,86.2,479.45
21.81,43.77,1011.97,64.72,453.13
13.55,42.99,1007.58,97.55,470.82
7.22,41.01,1025.19,97.27,476.15
9.44,44.03,1009.59,86.27,473.61
6.16,38.5,1012.83,93.68,490.92
30.6,72.29,1010.54,41.52,441.5
26.94,68.24,1010.49,76.58,430.34
15.45,45,1023.63,70.74,469.54
15.83,52.75,1024.3,58.34,458.6
28,74.22,1008.68,66,433.94
21.92,66.54,1012.49,79.82,443.03
18.93,48.6,1005.72,84.92,449.74
32.43,68.31,1010.09,42.22,439.75
8.94,42.07,1018.9,85.93,473.34
20.28,68.63,1012.42,70.31,454.36
20.95,70.72,1009.96,87.73,445.66
7.19,39.37,1019.67,70.77,480.4
26.42,59.54,1007.02,76.28,438.5
21.11,41.67,1012.44,52.86,460.33
29.59,70.17,999.71,71,434.85
27.69,73.91,1005.23,75.71,435.08
26.62,70.36,1005.15,84.99,441.28
30.47,72.86,1004.02,66.35,432.51
15.83,45.01,1013.39,81.9,460.22
16.47,44.89,1010.04,82.01,459.69
30.61,67.69,1004.97,47.46,429.8
14.64,53.82,1016.33,60.59,463.18
19.26,44.34,1019.45,51.32,467.72
19.88,44.6,1015.52,37.85,467.68
27.61,59.54,1005.84,71.27,437.85
24.21,70.98,1007.02,95.57,441.78
3.91,35.47,1016.92,86.03,488.67
29.13,70.72,1009.61,67.49,436.9
19.07,49.69,1007.22,76.79,453.09
30.1,66.25,1009.38,65.41,434.99
19.48,63.09,1019.28,78.04,449.6
23.77,64.15,1021.02,55.87,448.43
32.81,77.17,1009.17,53.13,430.53
6.76,37.49,1011.66,80.91,484.85
30.69,74.16,1012.71,60.89,435.17
14.41,43.13,1016.32,59.55,467.46
17.32,45,1022.19,40.45,469.38
25.74,65.38,1009.6,54.34,452.94
22.87,74.22,1009.36,93.05,438.67
29.15,73.42,1011.43,66.49,432.26
28.16,70.4,1003.77,83.17,434.01
9.37,38.56,1016.84,62.07,482.77
22.7,66.44,1011.19,68.36,444.02
23.48,49.16,1002.7,70.22,445.72
23.62,67.45,1014.63,59.8,439.45
22.16,58.82,1009.61,87.16,444.76
26.44,71.73,1009.52,81.75,430.55
31.88,67.32,1013.64,35.1,436.64
22.54,63.91,1012.15,84.91,446.64
22.48,71.29,1008.15,75.41,444.71
25.25,62.91,1012.51,62.64,443.14
13.88,39.39,1014.08,80.48,471.39
18.24,49.5,1014.37,79.36,464.13
20.61,65.61,1014.91,83.82,449.72
9.6,41.03,1021.01,69.03,481.73
10.29,40.56,1017.28,69.13,481.7
6.48,36.24,1013.62,92.03,484.65
24.56,63.21,1013.79,82.38,444.34
27.09,65.61,1014.22,48.13,442.94
12.41,45.87,1004.78,80.02,468.14
26.96,69.45,1013.89,51.47,436.69
20.34,69.45,1012.76,91.05,442.73
18.75,41.1,1001.97,59.6,458.31
11.68,40.55,1017.31,99.82,473.51
26.82,64.96,999.72,63.55,427.51
22.72,50.05,1007,88.24,444.43
28.61,69.75,1009.82,71.7,440.53
15.09,40.89,1010.15,92,466.47
12.62,34.03,1019.06,74.78,471.55
19.91,51.19,1008,90.23,449.23
20.18,56.53,1020.3,77.1,454.14
23.04,74.22,1009.52,90.93,440.32
8.72,36.25,1029.31,85.73,479.94
27.52,66.48,1004.99,52.54,429.67
27.21,64.05,1010.08,76.69,442.37
31.33,73.03,1014.18,49.28,438.49
26.84,70.36,1007.41,71.47,442.17
10.54,41.93,1016.64,93.52,479.65
16.57,63.31,1016.19,81.02,454.78
31.48,69.75,1008.9,45.66,438.19
24.22,56.89,1013.81,70.02,440.79
10.62,39.58,1011.9,87.85,479.91
21.44,48.98,1014.4,54.22,454.5
13.69,44.85,1016.89,79.87,470.78
30.48,70.04,1010.73,53.7,429.85
28.62,69.98,1013.3,68.53,432.11
22.33,71.94,1011.06,82.85,441.85
26.01,58.41,1013.56,70.84,443.74
21.92,58.79,1010.09,89.7,446.71
31.76,66.54,1003.02,49.64,430.18
18.14,67.71,1003.82,95.69,442.45
14.1,41.16,1021.26,73.87,460.01
9.96,42.03,1017.78,82.39,477.85
31.18,69.04,1008.19,49.72,441.26
12.26,41.5,1014.87,89.41,471.13
26.94,66.48,1005.46,60.62,440.12
22.43,69.84,1006.94,75.54,436.19
7.7,40.35,1011.72,92.88,484.57
24.96,60.84,1018.13,59.51,442.36
32.55,69.89,1013.87,40.09,428.84
12.69,40.75,1016.05,82.92,472.68
12.83,41.5,1013.12,86.07,470.87
31.68,73.68,1014.85,64,431.11
31.91,67.83,1008.76,53.22,425.28
26.92,64.69,1006.66,76.14,437.62
14.77,44.9,1020.5,84.31,465.23
11.95,41.58,1015.83,89.35,464.57
6.71,39.37,1020.28,71.15,487.05
23.39,61.87,1010.35,48.91,444.03
13.77,43.13,1016.63,62.13,468.45
5.73,40.35,1012.24,91.84,490.5
11.37,40.56,1017.56,64.8,478.88
22.64,70.98,1005.71,95.65,441.99
10.07,40.46,1018.65,69.2,470.99
6.42,35.57,1025.58,79.63,485.86
26.1,44.57,1007.47,55.15,446.49
11.5,40.78,1023.91,86.31,467.74
20.31,45.87,1007.89,73.7,449.54
17.9,43.72,1008.64,74.73,452.55
20.31,69.94,1009.7,86.53,446.87
16.59,39.54,1007.97,70.58,464.19
20.06,52.84,1004.21,82.12,447.47
18.28,60.1,1009.72,85.79,452.93
19.16,63.09,1017.71,91.15,449.51
23.48,64.15,1021.08,57.77,450.89
18.39,38.52,1019.66,66.93,453.89
27.58,66.48,1004.82,51.23,435.34
6.01,35.79,1011.05,91.33,482.25
10.57,36.71,1022.11,82.39,472.62
21.75,59.8,1016.65,72.94,453.17
21.39,52.3,1009.52,88.67,447.77
25.89,63.56,1013.82,64.51,443.82
32.81,71.32,1007.69,47.29,434.38
26.09,70.4,1007.41,85.37,432.52
23.58,70.04,1010.95,76.32,435.47
33.43,69.88,1006.86,44.84,435.59
20.02,58.66,1011.5,76.74,454.21
31.07,73.5,1010.58,43.66,432.06
26.11,62.44,1010.68,72.59,438.87
11.6,40.27,1008.55,72.12,473.89
23.25,59.87,1018.69,66.4,444.23
11.85,42.07,1017.92,93.45,467.25
20.24,56.53,1020.29,77.75,455.25
30.57,69.71,1008.94,59.99,439.38
8.14,37.49,1009.04,80.33,480.66
29.56,70.4,1006.49,82.95,432.85
25.35,63.21,1012.31,80.16,442.23
28.19,68.08,1013.41,43.93,436.43
22.78,58.59,1012.84,65.55,445.45
25.64,68.14,1005.48,56.11,437.63
21.67,60.84,1017.93,81.63,442.33
27.54,66.93,1017.06,55.2,450.22
30.47,70.02,1009.65,62.03,435.72
10.31,45.01,1018.42,93.67,473.74
15.69,39.3,1019.03,60.57,464.17
31.04,66.54,1003.83,53.05,431.66
16.3,38.73,1001.79,73.45,465.7
23.08,64.44,1014.85,69.95,448.61
5.29,41.38,1020.62,83.83,492.12
10.11,41.62,1017.17,97.82,463.57
25.68,59.44,1012.33,67.29,444.36
30.63,53.3,1004.91,53.3,430.27
20.2,60.1,1010.66,84.24,451.17
21.03,59.8,1015.86,76.63,453.86
22.91,68.63,1014.92,55.82,448.01
28.85,71.32,1009.09,76.9,435.13
20.17,50.66,1014.38,82.09,454.79
17.1,43.52,1020.3,70.51,461.51
16.27,56.89,1013.74,84.36,454.88
14.07,45.09,1013.32,94.45,462.69
12.66,40.35,1011.37,82.77,473.11
12.36,40.56,1022.11,72.99,474.71
5.65,40.72,1022.46,85.17,487.09
24.4,62.26,1011.62,70.1,439.06
30.2,71.85,1008.25,59.1,425.21
9.19,42.44,1014.38,94.24,481.55
30.75,71.25,1000.07,65.47,431.93
33.27,66.44,1010.63,43.47,430.11
19.69,56.65,1020.84,72.14,455.07
16.22,46.36,1020.04,91.73,460.73
23.93,64.05,1013.09,86.02,440.66
13.53,42.03,1017.52,84.02,466.71
25.79,59.43,1008.61,64.3,435.51
11.46,39.1,1010.17,100.15,470.55
21.87,49.39,1019.99,67.05,451.97
18.18,50.16,1010.22,99.73,451.14
32,65.74,1011.22,46.16,440.26
14.8,42.77,1019.14,76.53,462.29
21.59,48.06,1012.72,77.13,446.83
12.66,41.2,1015.88,89.12,466.49
6.91,39.37,1019.58,71.02,488.2
6.39,35.57,1025.53,77.23,487.69
19.72,51.19,1008.51,95.28,446.01
14.03,49.15,1020.5,83.65,467.16
7.06,41.38,1021.94,83.55,487.71
25.69,57.32,1012.34,44.18,441.43
